userId,movieId,title
457,127,"Godfather, The (1972)"
454,323,Dante's Peak (1997)
456,177,"Good, The Bad and The Ugly, The (1966)"
249,12,"Usual Suspects, The (1995)"
7,583,Romeo Is Bleeding (1993)
478,354,"Wedding Singer, The (1998)"
407,405,Mission: Impossible (1996)
378,223,Sling Blade (1996)
464,194,"Sting, The (1973)"
181,477,Matilda (1996)
286,924,White Squall (1996)
118,223,Sling Blade (1996)
144,281,"River Wild, The (1994)"
114,156,Reservoir Dogs (1992)
498,127,"Godfather, The (1972)"
416,14,"Postino, Il (1994)"
484,228,Star Trek: The Wrath of Khan (1982)
422,324,Lost Highway (1997)
497,627,Robin Hood: Prince of Thieves (1991)
379,568,Speed (1994)
479,88,Sleepless in Seattle (1993)
373,401,"Brady Bunch Movie, The (1995)"
505,591,Primal Fear (1996)
342,301,In & Out (1997)
268,597,Eraser (1996)
158,684,In the Line of Fire (1993)
250,333,"Game, The (1997)"
429,504,Bonnie and Clyde (1967)
130,246,Chasing Amy (1997)
189,204,Back to the Future (1985)
404,1238,Full Speed (1996)
458,792,Bullets Over Broadway (1994)
393,321,Mother (1996)
466,232,Young Guns (1988)
504,66,While You Were Sleeping (1995)
117,763,Happy Gilmore (1996)
387,746,Real Genius (1985)
283,168,Monty Python and the Holy Grail (1974)
16,770,Devil in a Blue Dress (1995)
406,921,Farewell My Concubine (1993)
303,117,"Rock, The (1996)"
296,125,Phenomenon (1996)
378,157,Platoon (1986)
194,481,"Apartment, The (1960)"
299,300,Air Force One (1997)
301,403,Batman (1989)
463,1164,Zeus and Roxanne (1997)
450,650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
235,512,Wings of Desire (1987)
486,690,Seven Years in Tibet (1997)
399,496,It's a Wonderful Life (1946)
18,430,Duck Soup (1933)
488,58,Quiz Show (1994)
212,268,Chasing Amy (1997)
21,669,Body Parts (1991)
506,479,Vertigo (1958)
341,1025,Fire Down Below (1997)
405,726,Fluke (1995)
401,483,Casablanca (1942)
457,664,"Paris, Texas (1984)"
344,696,City Hall (1996)
500,244,Smilla's Sense of Snow (1997)
487,140,Homeward Bound: The Incredible Journey (1993)
90,70,Four Weddings and a Funeral (1994)
385,604,It Happened One Night (1934)
450,288,Scream (1996)
365,269,"Full Monty, The (1997)"
417,1139,Hackers (1995)
130,765,Boomerang (1992)
484,463,"Secret of Roan Inish, The (1994)"
339,357,One Flew Over the Cuckoo's Nest (1975)
7,175,Brazil (1985)
392,346,Jackie Brown (1997)
102,652,Rosencrantz and Guildenstern Are Dead (1990)
149,286,"English Patient, The (1996)"
52,121,Independence Day (ID4) (1996)
470,919,"City of Lost Children, The (1995)"
43,1035,Cool Runnings (1993)
497,780,Dumb & Dumber (1994)
437,276,Leaving Las Vegas (1995)
459,1047,Multiplicity (1996)
234,156,Reservoir Dogs (1992)
291,367,Clueless (1995)
13,855,Diva (1981)
379,1022,"Fast, Cheap & Out of Control (1997)"
177,153,"Fish Called Wanda, A (1988)"
269,778,Don Juan DeMarco (1995)
497,260,Event Horizon (1997)
415,641,Paths of Glory (1957)
405,2,GoldenEye (1995)
325,271,Starship Troopers (1997)
360,124,Lone Star (1996)
268,4,Get Shorty (1995)
201,1193,Before the Rain (Pred dozhdot) (1994)
239,185,Psycho (1960)
345,143,"Sound of Music, The (1965)"
145,236,Citizen Ruth (1996)
141,974,Eye for an Eye (1996)
497,943,Killing Zoe (1994)
253,494,His Girl Friday (1940)
262,421,William Shakespeare's Romeo and Juliet (1996)
374,289,Evita (1996)
22,105,Sgt. Bilko (1996)
506,410,Kingpin (1996)
338,607,Rebecca (1940)
125,451,Grease (1978)
311,176,Aliens (1986)
435,135,2001: A Space Odyssey (1968)
458,346,Jackie Brown (1997)
465,525,"Big Sleep, The (1946)"
59,357,One Flew Over the Cuckoo's Nest (1975)
480,172,"Empire Strikes Back, The (1980)"
123,462,Like Water For Chocolate (Como agua para chocolate) (1992)
468,116,Cold Comfort Farm (1995)
214,223,Sling Blade (1996)
437,88,Sleepless in Seattle (1993)
425,515,"Boot, Das (1981)"
174,364,Ace Ventura: When Nature Calls (1995)
505,99,Snow White and the Seven Dwarfs (1937)
451,749,"MatchMaker, The (1997)"
507,343,Alien: Resurrection (1997)
98,514,Annie Hall (1977)
1,269,"Full Monty, The (1997)"
416,1336,Kazaam (1996)
385,429,"Day the Earth Stood Still, The (1951)"
271,179,"Clockwork Orange, A (1971)"
271,393,Mrs. Doubtfire (1993)
390,275,Sense and Sensibility (1995)
406,461,Smoke (1995)
327,154,Monty Python's Life of Brian (1979)
293,7,Twelve Monkeys (1995)
468,469,Short Cuts (1993)
417,483,Casablanca (1942)
358,511,Lawrence of Arabia (1962)
416,1400,Picture Bride (1995)
313,94,Home Alone (1990)
343,521,"Deer Hunter, The (1978)"
49,382,"Adventures of Priscilla, Queen of the Desert, The (1994)"
450,95,Aladdin (1992)
254,542,Pocahontas (1995)
402,124,Lone Star (1996)
151,230,Star Trek IV: The Voyage Home (1986)
499,238,Raising Arizona (1987)
254,196,Dead Poets Society (1989)
417,728,Junior (1994)
463,282,"Time to Kill, A (1996)"
450,1,Toy Story (1995)
87,871,Vegas Vacation (1997)
316,923,Raise the Red Lantern (1991)
336,4,Get Shorty (1995)
60,357,One Flew Over the Cuckoo's Nest (1975)
279,128,Supercop (1992)
18,402,Ghost (1990)
378,806,Menace II Society (1993)
417,778,Don Juan DeMarco (1995)
239,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
417,1000,Lightning Jack (1994)
94,192,Raging Bull (1980)
417,1207,Jade (1995)
308,157,Platoon (1986)
279,1435,"Steal Big, Steal Little (1995)"
267,385,True Lies (1994)
429,625,"Sword in the Stone, The (1963)"
497,252,"Lost World: Jurassic Park, The (1997)"
477,781,French Kiss (1995)
423,347,Wag the Dog (1997)
85,1010,Basquiat (1996)
221,298,Face/Off (1997)
203,100,Fargo (1996)
455,504,Bonnie and Clyde (1967)
276,354,"Wedding Singer, The (1998)"
250,527,Gandhi (1982)
236,591,Primal Fear (1996)
104,257,Men in Black (1997)
44,100,Fargo (1996)
183,55,"Professional, The (1994)"
8,518,Miller's Crossing (1990)
32,475,Trainspotting (1996)
291,823,Mulholland Falls (1996)
128,268,Chasing Amy (1997)
447,258,Contact (1997)
5,194,"Sting, The (1973)"
399,452,Jaws 2 (1978)
405,554,Waterworld (1995)
372,262,In the Company of Men (1997)
381,566,Clear and Present Danger (1994)
334,1170,Spanking the Monkey (1994)
250,313,Titanic (1997)
230,98,"Silence of the Lambs, The (1991)"
318,161,Top Gun (1986)
313,118,Twister (1996)
279,99,Snow White and the Seven Dwarfs (1937)
18,165,Jean de Florette (1986)
468,411,"Nutty Professor, The (1996)"
308,641,Paths of Glory (1957)
326,8,Babe (1995)
256,106,Diabolique (1996)
385,1159,Stalker (1979)
389,519,"Treasure of the Sierra Madre, The (1948)"
450,154,Monty Python's Life of Brian (1979)
2,283,Emma (1996)
497,508,"People vs. Larry Flynt, The (1996)"
298,294,Liar Liar (1997)
389,132,"Wizard of Oz, The (1939)"
504,179,"Clockwork Orange, A (1971)"
391,318,Schindler's List (1993)
504,807,Poetic Justice (1993)
417,561,Mary Shelley's Frankenstein (1994)
130,235,Mars Attacks! (1996)
463,127,"Godfather, The (1972)"
268,128,Supercop (1992)
299,1506,Nelly & Monsieur Arnaud (1995)
6,465,"Jungle Book, The (1994)"
378,7,Twelve Monkeys (1995)
130,411,"Nutty Professor, The (1996)"
276,1301,Stripes (1981)
488,154,Monty Python's Life of Brian (1979)
88,311,"Wings of the Dove, The (1997)"
207,276,Leaving Las Vegas (1995)
92,674,Cat People (1982)
490,993,Hercules (1997)
5,229,Star Trek III: The Search for Spock (1984)
486,287,Marvin's Room (1996)
456,484,"Maltese Falcon, The (1941)"
327,70,Four Weddings and a Funeral (1994)
497,657,"Manchurian Candidate, The (1962)"
330,63,"Santa Clause, The (1994)"
80,154,Monty Python's Life of Brian (1979)
64,475,Trainspotting (1996)
389,467,"Bronx Tale, A (1993)"
399,1184,"Endless Summer 2, The (1994)"
120,258,Contact (1997)
181,105,Sgt. Bilko (1996)
95,168,Monty Python and the Holy Grail (1974)
262,210,Indiana Jones and the Last Crusade (1989)
95,28,Apollo 13 (1995)
217,29,Batman Forever (1995)
421,7,Twelve Monkeys (1995)
334,591,Primal Fear (1996)
1,32,Crumb (1994)
452,207,Cyrano de Bergerac (1990)
298,58,Quiz Show (1994)
388,301,In & Out (1997)
191,300,Air Force One (1997)
514,96,Terminator 2: Judgment Day (1991)
399,188,Full Metal Jacket (1987)
378,210,Indiana Jones and the Last Crusade (1989)
56,550,Die Hard: With a Vengeance (1995)
280,220,"Mirror Has Two Faces, The (1996)"
184,381,Muriel's Wedding (1994)
99,315,Apt Pupil (1998)
505,713,Othello (1995)
221,7,Twelve Monkeys (1995)
377,338,Bean (1997)
287,237,Jerry Maguire (1996)
297,430,Duck Soup (1933)
426,613,My Man Godfrey (1936)
330,98,"Silence of the Lambs, The (1991)"
392,813,"Celluloid Closet, The (1995)"
276,415,"Apple Dumpling Gang, The (1975)"
94,111,"Truth About Cats & Dogs, The (1996)"
425,751,Tomorrow Never Dies (1997)
394,101,Heavy Metal (1981)
94,528,"Killing Fields, The (1984)"
251,33,Desperado (1995)
234,180,Apocalypse Now (1979)
383,100,Fargo (1996)
83,832,Bogus (1996)
41,202,Groundhog Day (1993)
334,428,Harold and Maude (1971)
378,385,True Lies (1994)
142,333,"Game, The (1997)"
95,491,"Adventures of Robin Hood, The (1938)"
169,495,Around the World in 80 Days (1956)
416,93,Welcome to the Dollhouse (1995)
457,219,"Nightmare on Elm Street, A (1984)"
336,1041,Forget Paris (1995)
363,68,"Crow, The (1994)"
271,523,Cool Hand Luke (1967)
425,877,Excess Baggage (1997)
312,632,Sophie's Choice (1982)
330,99,Snow White and the Seven Dwarfs (1937)
493,925,Unforgettable (1996)
493,156,Reservoir Dogs (1992)
472,71,"Lion King, The (1994)"
314,423,E.T. the Extra-Terrestrial (1982)
490,257,Men in Black (1997)
276,823,Mulholland Falls (1996)
429,211,M*A*S*H (1970)
468,23,Taxi Driver (1976)
23,961,Orlando (1993)
66,405,Mission: Impossible (1996)
61,327,Cop Land (1997)
49,159,Basic Instinct (1992)
503,659,Arsenic and Old Lace (1944)
417,1232,Madonna: Truth or Dare (1991)
234,1051,"Associate, The (1996)"
503,900,Kundun (1997)
393,1468,"Cure, The (1995)"
74,351,"Prophecy II, The (1998)"
105,690,Seven Years in Tibet (1997)
232,117,"Rock, The (1996)"
286,703,Widows' Peak (1994)
145,156,Reservoir Dogs (1992)
503,194,"Sting, The (1973)"
303,11,Seven (Se7en) (1995)
355,271,Starship Troopers (1997)
292,523,Cool Hand Luke (1967)
236,496,It's a Wonderful Life (1946)
264,1355,Infinity (1996)
59,483,Casablanca (1942)
474,293,Donnie Brasco (1997)
452,588,Beauty and the Beast (1991)
22,431,Highlander (1986)
416,257,Men in Black (1997)
63,333,"Game, The (1997)"
271,98,"Silence of the Lambs, The (1991)"
508,238,Raising Arizona (1987)
2,276,Leaving Las Vegas (1995)
102,245,"Devil's Own, The (1997)"
435,376,Houseguest (1994)
301,181,Return of the Jedi (1983)
76,1157,"Relic, The (1997)"
436,504,Bonnie and Clyde (1967)
503,164,"Abyss, The (1989)"
511,346,Jackie Brown (1997)
450,1020,Gaslight (1944)
90,89,Blade Runner (1982)
338,513,"Third Man, The (1949)"
504,72,"Mask, The (1994)"
514,15,Mr. Holland's Opus (1995)
6,461,Smoke (1995)
498,54,Outbreak (1995)
246,441,"Amityville Horror, The (1979)"
371,423,E.T. the Extra-Terrestrial (1982)
157,100,Fargo (1996)
216,280,Up Close and Personal (1996)
315,173,"Princess Bride, The (1987)"
457,57,Priest (1994)
498,187,"Godfather: Part II, The (1974)"
207,483,Casablanca (1942)
77,268,Chasing Amy (1997)
90,300,Air Force One (1997)
104,258,Contact (1997)
23,588,Beauty and the Beast (1991)
455,70,Four Weddings and a Funeral (1994)
60,494,His Girl Friday (1940)
401,404,Pinocchio (1940)
224,284,Tin Cup (1996)
493,411,"Nutty Professor, The (1996)"
399,97,Dances with Wolves (1990)
222,186,"Blues Brothers, The (1980)"
153,50,Star Wars (1977)
489,310,"Rainmaker, The (1997)"
504,678,Volcano (1997)
486,994,"Last Time I Committed Suicide, The (1997)"
233,47,Ed Wood (1994)
450,712,Tin Men (1987)
96,194,"Sting, The (1973)"
488,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
417,774,"Prophecy, The (1995)"
413,302,L.A. Confidential (1997)
244,215,Field of Dreams (1989)
337,127,"Godfather, The (1972)"
497,274,Sabrina (1995)
483,462,Like Water For Chocolate (Como agua para chocolate) (1992)
70,24,Rumble in the Bronx (1995)
417,1041,Forget Paris (1995)
253,12,"Usual Suspects, The (1995)"
87,866,Michael (1996)
450,227,Star Trek VI: The Undiscovered Country (1991)
404,739,Pretty Woman (1990)
506,281,"River Wild, The (1994)"
504,1263,Foxfire (1996)
191,891,Bent (1997)
477,709,Strictly Ballroom (1992)
459,827,Daylight (1996)
267,732,Dave (1993)
396,100,Fargo (1996)
201,751,Tomorrow Never Dies (1997)
416,196,Dead Poets Society (1989)
425,156,Reservoir Dogs (1992)
450,923,Raise the Red Lantern (1991)
312,493,"Thin Man, The (1934)"
316,185,Psycho (1960)
201,455,Jackie Chan's First Strike (1996)
405,732,Dave (1993)
200,984,Shadow Conspiracy (1997)
405,1439,Jason's Lyric (1994)
42,756,Father of the Bride Part II (1995)
85,205,Patton (1970)
165,270,Gattaca (1997)
484,560,"Kid in King Arthur's Court, A (1995)"
372,129,Bound (1996)
360,328,Conspiracy Theory (1997)
109,425,Bob Roberts (1992)
347,432,Fantasia (1940)
445,209,This Is Spinal Tap (1984)
167,318,Schindler's List (1993)
437,69,Forrest Gump (1994)
254,435,Butch Cassidy and the Sundance Kid (1969)
467,257,Men in Black (1997)
307,56,Pulp Fiction (1994)
83,69,Forrest Gump (1994)
279,132,"Wizard of Oz, The (1939)"
262,451,Grease (1978)
480,615,"39 Steps, The (1935)"
330,94,Home Alone (1990)
325,434,Forbidden Planet (1956)
457,66,While You Were Sleeping (1995)
330,28,Apollo 13 (1995)
251,1016,Con Air (1997)
385,186,"Blues Brothers, The (1980)"
311,562,"Quick and the Dead, The (1995)"
234,887,Eve's Bayou (1997)
266,25,"Birdcage, The (1996)"
411,227,Star Trek VI: The Undiscovered Country (1991)
472,758,Lawnmower Man 2: Beyond Cyberspace (1996)
416,515,"Boot, Das (1981)"
425,32,Crumb (1994)
393,929,Harriet the Spy (1996)
83,233,Under Siege (1992)
38,588,Beauty and the Beast (1991)
92,409,Jack (1996)
256,785,Only You (1994)
435,86,"Remains of the Day, The (1993)"
504,581,Kalifornia (1993)
83,15,Mr. Holland's Opus (1995)
321,48,Hoop Dreams (1994)
11,508,"People vs. Larry Flynt, The (1996)"
435,5,Copycat (1995)
472,568,Speed (1994)
263,202,Groundhog Day (1993)
214,64,"Shawshank Redemption, The (1994)"
269,48,Hoop Dreams (1994)
438,181,Return of the Jedi (1983)
7,187,"Godfather: Part II, The (1974)"
281,304,Fly Away Home (1996)
303,603,Rear Window (1954)
506,229,Star Trek III: The Search for Spock (1984)
276,526,Ben-Hur (1959)
486,882,Washington Square (1997)
416,692,"American President, The (1995)"
402,182,GoodFellas (1990)
222,1016,Con Air (1997)
223,974,Eye for an Eye (1996)
62,50,Star Wars (1977)
76,318,Schindler's List (1993)
413,236,Citizen Ruth (1996)
342,26,"Brothers McMullen, The (1995)"
385,1103,Trust (1990)
194,562,"Quick and the Dead, The (1995)"
53,64,"Shawshank Redemption, The (1994)"
415,754,Red Corner (1997)
361,514,Annie Hall (1977)
237,408,"Close Shave, A (1995)"
293,684,In the Line of Fire (1993)
404,348,Desperate Measures (1998)
58,1101,Six Degrees of Separation (1993)
301,132,"Wizard of Oz, The (1939)"
208,194,"Sting, The (1973)"
324,294,Liar Liar (1997)
11,79,"Fugitive, The (1993)"
363,79,"Fugitive, The (1993)"
109,79,"Fugitive, The (1993)"
488,180,Apocalypse Now (1979)
276,192,Raging Bull (1980)
489,881,Money Talks (1997)
210,517,Manhattan (1979)
499,482,Some Like It Hot (1959)
177,92,True Romance (1993)
119,332,Kiss the Girls (1997)
428,331,"Edge, The (1997)"
13,796,Speechless (1994)
311,783,Milk Money (1994)
399,431,Highlander (1986)
469,153,"Fish Called Wanda, A (1988)"
234,735,Philadelphia (1993)
436,642,"Grifters, The (1990)"
230,25,"Birdcage, The (1996)"
438,118,Twister (1996)
468,249,Austin Powers: International Man of Mystery (1997)
383,654,Chinatown (1974)
320,71,"Lion King, The (1994)"
76,7,Twelve Monkeys (1995)
385,1160,Love! Valour! Compassion! (1997)
500,971,Mediterraneo (1991)
270,90,So I Married an Axe Murderer (1993)
307,185,Psycho (1960)
121,165,Jean de Florette (1986)
346,1135,"Doors, The (1991)"
354,202,Groundhog Day (1993)
425,68,"Crow, The (1994)"
321,64,"Shawshank Redemption, The (1994)"
384,316,As Good As It Gets (1997)
503,127,"Godfather, The (1972)"
13,827,Daylight (1996)
264,19,Antonia's Line (1995)
249,588,Beauty and the Beast (1991)
314,588,Beauty and the Beast (1991)
406,923,Raise the Red Lantern (1991)
174,715,To Die For (1995)
193,82,Jurassic Park (1993)
308,276,Leaving Las Vegas (1995)
479,1013,Anaconda (1997)
191,900,Kundun (1997)
455,279,Once Upon a Time... When We Were Colored (1995)
506,494,His Girl Friday (1940)
280,769,Congo (1995)
210,568,Speed (1994)
474,744,Michael Collins (1996)
94,187,"Godfather: Part II, The (1974)"
405,395,Robin Hood: Men in Tights (1993)
213,143,"Sound of Music, The (1965)"
497,382,"Adventures of Priscilla, Queen of the Desert, The (1994)"
500,469,Short Cuts (1993)
346,300,Air Force One (1997)
214,127,"Godfather, The (1972)"
375,288,Scream (1996)
381,961,Orlando (1993)
332,931,"Island of Dr. Moreau, The (1996)"
64,82,Jurassic Park (1993)
38,127,"Godfather, The (1972)"
389,127,"Godfather, The (1972)"
423,751,Tomorrow Never Dies (1997)
391,774,"Prophecy, The (1995)"
110,895,Scream 2 (1997)
215,271,Starship Troopers (1997)
336,575,City Slickers II: The Legend of Curly's Gold (1994)
454,404,Pinocchio (1940)
11,222,Star Trek: First Contact (1996)
18,91,"Nightmare Before Christmas, The (1993)"
379,631,"Crying Game, The (1992)"
343,614,Giant (1956)
271,371,"Bridges of Madison County, The (1995)"
91,132,"Wizard of Oz, The (1939)"
406,172,"Empire Strikes Back, The (1980)"
506,465,"Jungle Book, The (1994)"
505,245,"Devil's Own, The (1997)"
190,471,Courage Under Fire (1996)
149,302,L.A. Confidential (1997)
446,888,One Night Stand (1997)
363,651,Glory (1989)
442,42,Clerks (1994)
194,423,E.T. the Extra-Terrestrial (1982)
405,560,"Kid in King Arthur's Court, A (1995)"
184,945,Charade (1963)
113,424,Children of the Corn: The Gathering (1996)
215,313,Titanic (1997)
468,13,Mighty Aphrodite (1995)
60,735,Philadelphia (1993)
437,747,Benny & Joon (1993)
271,77,"Firm, The (1993)"
60,435,Butch Cassidy and the Sundance Kid (1969)
378,732,Dave (1993)
417,1446,"Bye Bye, Love (1995)"
274,866,Michael (1996)
393,154,Monty Python's Life of Brian (1979)
450,1222,Judgment Night (1993)
331,1194,Once Were Warriors (1994)
461,269,"Full Monty, The (1997)"
178,38,"Net, The (1995)"
169,684,In the Line of Fire (1993)
336,1437,House Party 3 (1994)
70,8,Babe (1995)
34,324,Lost Highway (1997)
506,560,"Kid in King Arthur's Court, A (1995)"
151,1203,Top Hat (1935)
194,736,Shadowlands (1993)
145,363,Sudden Death (1995)
352,129,Bound (1996)
515,344,"Apostle, The (1997)"
275,71,"Lion King, The (1994)"
454,234,Jaws (1975)
31,268,Chasing Amy (1997)
450,1152,In Love and War (1996)
361,639,"Tin Drum, The (Blechtrommel, Die) (1979)"
487,255,My Best Friend's Wedding (1997)
31,32,Crumb (1994)
409,153,"Fish Called Wanda, A (1988)"
396,25,"Birdcage, The (1996)"
447,748,"Saint, The (1997)"
478,188,Full Metal Jacket (1987)
293,588,Beauty and the Beast (1991)
297,154,Monty Python's Life of Brian (1979)
469,605,Meet Me in St. Louis (1944)
378,68,"Crow, The (1994)"
395,231,Batman Returns (1992)
343,42,Clerks (1994)
301,739,Pretty Woman (1990)
301,521,"Deer Hunter, The (1978)"
406,175,Brazil (1985)
470,950,Georgia (1995)
326,435,Butch Cassidy and the Sundance Kid (1969)
363,293,Donnie Brasco (1997)
130,692,"American President, The (1995)"
493,210,Indiana Jones and the Last Crusade (1989)
59,770,Devil in a Blue Dress (1995)
445,479,Vertigo (1958)
496,318,Schindler's List (1993)
182,111,"Truth About Cats & Dogs, The (1996)"
64,511,Lawrence of Arabia (1962)
425,675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
276,343,Alien: Resurrection (1997)
244,732,Dave (1993)
227,1028,Grumpier Old Men (1995)
305,971,Mediterraneo (1991)
337,520,"Great Escape, The (1963)"
466,546,Broken Arrow (1996)
321,153,"Fish Called Wanda, A (1988)"
387,277,Restoration (1995)
